ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	coef	cluster
ENSMUSG00000037960	Card19	Card19	68480	caspase recruitment domain family, member 19	0.9261216053827663	5.811093420737367	17.46264670655436	1.3733045126829074e-4	1	GenotypeAPP-PS1	11
ENSMUSG00000044791	Setd2	Setd2	235626	SET domain containing 2	-0.6605112872415132	6.796639286327763	15.51708541787377	2.8915577237903305e-4	1	GenotypeAPP-PS1	11
ENSMUSG00000000751	Rpa1	Rpa1	68275	replication protein A1	1.6802830002154858	5.136976725644023	12.697036346986096	8.974275871606326e-4	1	GenotypeAPP-PS1	11
ENSMUSG00000027573	Gid8	Gid8	76425	GID complex subunit 8	0.9092245234666144	5.363204814245966	12.657219118785978	9.123442975573361e-4	1	GenotypeAPP-PS1	11
ENSMUSG00000059714	Flot1	Flot1	14251	flotillin 1	1.109764148188325	4.882977670569553	12.654989800747824	9.131871507509546e-4	1	GenotypeAPP-PS1	11
ENSMUSG00000002055	Spag5	Spag5	54141	sperm associated antigen 5	-0.8460599448627792	4.925674533792664	11.99454561840575	0.0012029660065887083	1	GenotypeAPP-PS1	11
ENSMUSG00000005667	Mthfd2	Mthfd2	17768	methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase	1.003601037164426	5.692692663638588	11.176296390148634	0.0017108526203733544	1	GenotypeAPP-PS1	11
ENSMUSG00000071714	Csf2rb2	Csf2rb2	12984	colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)	1.4368545991709654	4.247410072698613	11.070702564109663	0.0017813884384963235	1	GenotypeAPP-PS1	11
ENSMUSG00000044303	Cdkn2a	Cdkn2a	12578	cyclin dependent kinase inhibitor 2A	-1.3750169209857852	5.120351577991767	11.11219615350072	0.0018319890394057799	1	GenotypeAPP-PS1	11
ENSMUSG00000022656	Pvrl3	Nectin3	58998	nectin cell adhesion molecule 3	-4.5418488695735295	3.1468792223391016	11.038051903530766	0.0018885326535604556	1	GenotypeAPP-PS1	11
ENSMUSG00000046010	Zfp830	Zfp830	66983	zinc finger protein 830	-0.7425732326144897	5.424037148606527	10.92100593256068	0.0018999343853900875	1	GenotypeAPP-PS1	11
ENSMUSG00000075602	Ly6a	Ly6a	110454	lymphocyte antigen 6 complex, locus A	3.554710952488266	4.080586232640845	12.007197663585917	0.0019855839033164273	1	GenotypeAPP-PS1	11
ENSMUSG00000007659	Bcl2l1	Bcl2l1	12048	BCL2-like 1	0.6490658864447967	6.601029974781522	10.570715946176374	0.0022111032725923986	1	GenotypeAPP-PS1	11
ENSMUSG00000026511	Srp9	Srp9	27058	signal recognition particle 9	0.5157192755130188	6.891669153545555	10.371971355040623	0.0024112050501390488	1	GenotypeAPP-PS1	11
ENSMUSG00000042408	Zmym6	Zmym6	100177	zinc finger, MYM-type 6	1.2754103335931113	4.214647690947772	10.180413188870865	0.002622255348263016	1	GenotypeAPP-PS1	11
ENSMUSG00000037725	Ckap2	Ckap2	80986	cytoskeleton associated protein 2	-0.9573427933473163	5.324458467171564	10.285961025987405	0.0026670632729434416	1	GenotypeAPP-PS1	11
ENSMUSG00000020440	Arf5	Arf5	11844	ADP-ribosylation factor 5	0.5051303330651676	7.447916069212165	10.012875998833863	0.002822865609519704	1	GenotypeAPP-PS1	11
ENSMUSG00000027669	Gnb4	Gnb4	14696	guanine nucleotide binding protein (G protein), beta 4	4.395577454704814	5.6436870473930165	10.07879005247835	0.002971461703355319	1	GenotypeAPP-PS1	11
ENSMUSG00000070873	Lilra5	Lilra5	232801	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5	-4.854491349547814	3.5000718039599774	10.438068560539058	0.0030146535978338345	1	GenotypeAPP-PS1	11
ENSMUSG00000029561	Oasl2	Oasl2	23962	2'-5' oligoadenylate synthetase-like 2	2.3405765889235703	4.350457796401463	10.017213717990524	0.0031473817844763084	1	GenotypeAPP-PS1	11
