ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	coef	cluster
ENSMUSG00000073599	Ecscr	Ecscr	68545	endothelial cell surface expressed chemotaxis and apoptosis regulator	-7.4346527734272465	7.891313951633594	5532.20785456983	2.2381757515410936e-33	3.840038136919054e-29	StrainPWK	H
ENSMUSG00000035686	Thrsp	Thrsp	21835	thyroid hormone responsive	-5.884135876197133	6.627564982131235	3020.841417387522	9.04878840639342e-30	7.762503134424595e-26	StrainPWK	H
ENSMUSG00000027669	Gnb4	Gnb4	14696	guanine nucleotide binding protein (G protein), beta 4	6.715485788053857	6.0396614564536755	2635.380950936446	5.861660872897524e-29	3.3522838532100937e-25	StrainPWK	H
ENSMUSG00000029915	Clec5a	Clec5a	23845	C-type lectin domain family 5, member a	-4.131946589178694	6.449006651188493	2179.837750778655	7.838213698062975e-28	3.3620058104416614e-24	StrainPWK	H
ENSMUSG00000079110	Capn3	Capn3	12335	calpain 3	5.0866374469304345	6.023714083319853	2060.5021182439054	1.6898451109205346e-27	5.798534513612723e-24	StrainPWK	H
ENSMUSG00000032878	Ccdc85a	Ccdc85a	216613	coiled-coil domain containing 85A	11.551652931405885	4.827582128362723	1872.6863526596258	6.2180988898323155e-27	1.7780653775475506e-23	StrainPWK	H
ENSMUSG00000024044	Epb41l3	Epb41l3	13823	erythrocyte membrane protein band 4.1 like 3	5.779640235624138	4.682784033286333	1807.9029727704938	1.0043670463138064e-26	2.4617036305151394e-23	StrainPWK	H
ENSMUSG00000022671	Mzt2	Mzt2	72083	mitotic spindle organizing protein 2	2.9894056229748682	7.888881747631982	1771.9836913072688	1.3198991901638949e-26	2.830688800705243e-23	StrainPWK	H
ENSMUSG00000093190	Gm22875	NA	NA	NA	8.385929646273844	3.7414033722155353	1678.1466882317316	2.767252304596725e-26	5.275305309996223e-23	StrainPWK	H
ENSMUSG00000025576	Rbfox3	Rbfox3	52897	RNA binding protein, fox-1 homolog (C. elegans) 3	9.88298225089836	5.137192821190044	1632.1515087475868	4.0379552154316914e-26	6.927919763116153e-23	StrainPWK	H
ENSMUSG00000103653	Gm3934	NA	NA	NA	-11.606750122705197	5.899956089944229	2060.3396587648735	5.123385090561195e-26	7.991083454432585e-23	StrainPWK	H
ENSMUSG00000022332	Khdrbs3	Khdrbs3	13992	KH domain containing, RNA binding, signal transduction associated 3	-8.167422810595554	5.859273387729663	1608.2980339199999	9.325406478653967e-26	1.2710883056785293e-22	StrainPWK	H
ENSMUSG00000047963	Stbd1	Stbd1	52331	starch binding domain 1	7.023563191052021	5.325801270295108	1632.1222766897795	9.631140627044868e-26	1.2710883056785293e-22	StrainPWK	H
ENSMUSG00000017002	Slpi	Slpi	20568	secretory leukocyte peptidase inhibitor	13.753094484315014	7.697934666621329	2386.9251592515607	1.307494652954884e-25	1.6023346971962101e-22	StrainPWK	H
ENSMUSG00000027014	Cwc22	Cwc22	80744	CWC22 spliceosome-associated protein	-5.539850154240899	7.9927174794692375	1536.8856368409038	1.4538254584625212e-25	1.6628855593894318e-22	StrainPWK	H
ENSMUSG00000032717	Mdfi	Mdfi	17240	MyoD family inhibitor	-11.748762915454746	4.739987989757873	1473.3383466700889	1.621903245364919e-25	1.6747882853774341e-22	StrainPWK	H
ENSMUSG00000093249	Gm24576	NA	NA	NA	8.013825419990374	4.527914565866461	1470.8549323834193	1.6594626596384205e-25	1.6747882853774341e-22	StrainPWK	H
ENSMUSG00000030124	Lag3	Lag3	16768	lymphocyte-activation gene 3	-6.9455125225049565	7.368576416224245	1677.8303862961009	2.510910000624189e-25	2.393315715594956e-22	StrainPWK	H
ENSMUSG00000029207	Apbb2	Apbb2	11787	amyloid beta (A4) precursor protein-binding, family B, member 2	-6.094186183129727	4.944231069156034	1408.6856217602665	2.981205902203693e-25	2.6920289296899344e-22	StrainPWK	H
ENSMUSG00000042249	Adrbk2	Grk3	320129	G protein-coupled receptor kinase 3	-4.802676107605996	4.8367071813554565	1382.2539216424561	3.854058742519199e-25	3.306204292270095e-22	StrainPWK	H
ENSMUSG00000062609	Kcnj15	Kcnj15	16516	potassium inwardly-rectifying channel, subfamily J, member 15	-7.058244916201802	4.990483380810979	1868.8860338892785	9.51350061781747e-25	7.772530004756873e-22	StrainPWK	H
ENSMUSG00000100783	2310047D07Rik	NA	NA	NA	4.968586703460195	4.310305533328931	1268.3548464573157	1.235186632487153e-24	9.201543775702147e-22	StrainPWK	H
ENSMUSG00000038763	Alpk3	Alpk3	116904	alpha-kinase 3	-11.74734418357562	5.103614994724506	1708.9901381872874	1.253220241655114e-24	9.201543775702147e-22	StrainPWK	H
ENSMUSG00000069892	9930111J21Rik2	9930111J21Rik2	245240	RIKEN cDNA 9930111J21 gene 2	-4.461565682704812	7.327203305084042	1260.866269982513	1.3382314086359932e-24	9.201543775702147e-22	StrainPWK	H
ENSMUSG00000028871	Rspo1	Rspo1	192199	R-spondin 1	-8.466550572568936	4.253705315181603	1260.6885859243303	1.3407856524599505e-24	9.201543775702147e-22	StrainPWK	H
ENSMUSG00000027315	Spint1	Spint1	20732	serine protease inhibitor, Kunitz type 1	11.338775936021577	6.332405736856862	2101.341868562724	1.6120094118405678e-24	1.0637402107287931e-21	StrainPWK	H
ENSMUSG00000002104	Rapsn	Rapsn	19400	receptor-associated protein of the synapse	-7.599304050595407	4.3468011164628315	1218.2914539756425	2.129616566838654e-24	1.3532530161944736e-21	StrainPWK	H
ENSMUSG00000028080	Lrba	Lrba	80877	LPS-responsive beige-like anchor	-3.05304969272265	7.360075961039202	1201.333297924335	2.573935439595667e-24	1.5771789406122448e-21	StrainPWK	H
ENSMUSG00000043943	Naalad2	Naalad2	72560	N-acetylated alpha-linked acidic dipeptidase 2	-4.672677719645122	5.288913652720078	1143.6937460912025	5.001127918966334e-24	2.9587707484726e-21	StrainPWK	H
ENSMUSG00000001761	Smo	Smo	319757	smoothened, frizzled class receptor	-4.883535334591227	5.436748478026868	1138.1259630503503	5.341730864763321e-24	3.054935881558143e-21	StrainPWK	H
ENSMUSG00000057596	Trim30d	Trim30d	209387	tripartite motif-containing 30D	6.57339254698897	4.799570147064182	1129.5510384953898	5.915875638226925e-24	3.2741509137115924e-21	StrainPWK	H
ENSMUSG00000020100	Slc29a3	Slc29a3	71279	solute carrier family 29 (nucleoside transporters), member 3	2.8699998391727775	9.275569513419814	1103.382695767702	8.116806131147964e-24	4.3518763372533e-21	StrainPWK	H
ENSMUSG00000025085	Ablim1	Ablim1	226251	actin-binding LIM protein 1	3.5203542035398843	4.662150349259495	1082.0654842745519	1.0559858435762268e-23	5.4901663994658556e-21	StrainPWK	H
ENSMUSG00000026483	Fam129a	Fam129a	63913	family with sequence similarity 129, member A	-6.657876960582947	4.189360803141731	1042.915423511798	1.7352742107552762e-23	8.756499892331845e-21	StrainPWK	H
ENSMUSG00000054702	Ap1s3	Ap1s3	252903	adaptor-related protein complex AP-1, sigma 3	-3.278392640157671	9.801871007174384	1036.0409634775515	1.8969624105405578e-23	9.298909736469815e-21	StrainPWK	H
ENSMUSG00000021773	Comtd1	Comtd1	69156	catechol-O-methyltransferase domain containing 1	-2.735012471251589	6.350240524949855	1026.8344711917132	2.139283311580785e-23	1.0195467715775425e-20	StrainPWK	H
ENSMUSG00000078153	Psme2b	Psme2b	621823	protease (prosome, macropain) activator subunit 2B	-8.061541634468622	4.611297121702659	1026.3326160330178	3.1285126962559133e-23	1.4506997926935867e-20	StrainPWK	H
