ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	coef	cluster
ENSMUSG00000026249	Serpine2	Serpine2	20720	serine (or cysteine) peptidase inhibitor, clade E, member 2	-1.1946343558258417	7.848881340130183	84.04925502139112	7.141691596943061e-10	1.2253000272875209e-5	StrainB6-GenotypeAPP-PS1	H
ENSMUSG00000001123	Lgals9	Lgals9	16859	lectin, galactose binding, soluble 9	-1.068100418054793	6.5052471668777025	51.95445034279264	8.219795018960733e-8	7.051351157015465e-4	StrainB6-GenotypeAPP-PS1	H
ENSMUSG00000041012	Cmtm8	Cmtm8	70031	CKLF-like MARVEL transmembrane domain containing 8	-1.4373530070089957	5.062312032916272	51.114828895173694	1.5151900032905461e-7	8.665371628818633e-4	StrainB6-GenotypeAPP-PS1	H
ENSMUSG00000023367	Tmem176a	Tmem176a	66058	transmembrane protein 176A	1.0714476253810947	8.076193265080612	42.33496407964941	5.412163256439202e-7	0.002206193233438353	StrainB6-GenotypeAPP-PS1	H
ENSMUSG00000073489	Ifi204	Ifi204	15951	interferon activated gene 204	-2.4467913281140765	2.899408577094793	43.21965370212001	6.429425987755298e-7	0.002206193233438353	StrainB6-GenotypeAPP-PS1	H
ENSMUSG00000066456	Hmgn3	Hmgn3	94353	high mobility group nucleosomal binding domain 3	-4.6731405321771815	4.13402430684032	43.16581339362072	2.6653825011095238e-6	0.007621661261922683	StrainB6-GenotypeAPP-PS1	H
ENSMUSG00000025492	Ifitm3	Ifitm3	66141	interferon induced transmembrane protein 3	-1.9615811454905778	4.608981173840411	37.38455195251004	5.2355927154445824e-6	0.012832437745554672	StrainB6-GenotypeAPP-PS1	H
ENSMUSG00000105814	Mir703	Mir703	735265	microRNA 703	-8.218388898962518	4.678120517331715	39.30351074467245	6.076038335583577e-6	0.013030823715450928	StrainB6-GenotypeAPP-PS1	H
ENSMUSG00000024675	Ms4a4c	Ms4a4c	64380	membrane-spanning 4-domains, subfamily A, member 4C	-2.0135413414945575	1.7063317844064931	29.490133766018875	8.922870388497777e-6	0.01700996525060626	StrainB6-GenotypeAPP-PS1	H
ENSMUSG00000029561	Oasl2	Oasl2	23962	2'-5' oligoadenylate synthetase-like 2	-2.3565660999601064	2.1863917477809123	29.266298433859443	1.4930079648511254e-5	0.02561553765295076	StrainB6-GenotypeAPP-PS1	H
ENSMUSG00000032549	Rab6b	Rab6b	270192	RAB6B, member RAS oncogene family	-4.367232639760827	5.078909626870301	30.652774026624396	2.803051333069437e-5	0.04371995611042939	StrainB6-GenotypeAPP-PS1	H
ENSMUSG00000034459	Ifit1	Ifit1	15957	interferon-induced protein with tetratricopeptide repeats 1	-2.0922379489924867	1.2686526490242314	24.285472561186314	3.488380087081873e-5	0.04987511429505308	StrainB6-GenotypeAPP-PS1	H
ENSMUSG00000031765	Mt1	Mt1	17748	metallothionein 1	-2.633374307888962	6.134306930771205	28.376519799066024	4.329157655015065e-5	0.05713489068237959	StrainB6-GenotypeAPP-PS1	H
ENSMUSG00000029810	Tmem176b	Tmem176b	65963	transmembrane protein 176B	0.8352750892269104	8.682766667104307	23.063824295854282	5.468157437516171e-5	0.0594328791897536	StrainB6-GenotypeAPP-PS1	H
ENSMUSG00000015852	Fcrls	Fcrls	80891	Fc receptor-like S, scavenger receptor	-0.937069504309977	10.386802546829411	23.40379410557668	5.632294184626163e-5	0.0594328791897536	StrainB6-GenotypeAPP-PS1	H
