ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	coef	cluster
ENSMUSG00000073599	Ecscr	Ecscr	68545	endothelial cell surface expressed chemotaxis and apoptosis regulator	-5.574835888479104	7.891313949974968	3481.9645583373594	1.2915677048884974e-30	2.215942711277195e-26	StrainPWK	H
ENSMUSG00000035686	Thrsp	Thrsp	21835	thyroid hormone responsive	-5.720375985350312	6.627564978411137	2888.10195523932	1.6742162423164663e-29	1.4362264034711806e-25	StrainPWK	H
ENSMUSG00000037683	Armc3	Armc3	70882	armadillo repeat containing 3	-6.4886891248779754	5.564921941440523	2751.815877172406	3.244481764056881e-29	1.85551912086413e-25	StrainPWK	H
ENSMUSG00000028184	Adgrl2	Adgrl2	99633	adhesion G protein-coupled receptor L2	10.232947316595256	5.420868493628332	2050.1628075723347	1.809857823366108e-27	7.762932668873079e-24	StrainPWK	H
ENSMUSG00000032878	Ccdc85a	Ccdc85a	216613	coiled-coil domain containing 85A	7.298884820339465	4.827582166670653	1821.9222054680008	9.040917534397579e-27	3.102300442753185e-23	StrainPWK	H
ENSMUSG00000019055	Plod1	Plod1	18822	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1	2.7427953511717615	7.379916091942744	1778.9617102776472	1.2511397241334902e-26	3.5776340411597156e-23	StrainPWK	H
ENSMUSG00000103653	Gm3934	NA	NA	NA	-11.870799364271265	5.89995608563112	2208.1275117330783	2.1299907258566176e-26	5.2206072690745696e-23	StrainPWK	H
ENSMUSG00000017002	Slpi	Slpi	20568	secretory leukocyte peptidase inhibitor	14.080086029614218	7.697934670220392	2668.3210881108002	3.45786727707249e-26	7.415828609091589e-23	StrainPWK	H
ENSMUSG00000030246	Ldhb	Ldhb	16832	lactate dehydrogenase B	-4.277125980037203	8.732457656744172	1612.8744281288514	4.745693267270834e-26	9.046873265173967e-23	StrainPWK	H
ENSMUSG00000093190	Gm22875	NA	NA	NA	5.981741148345932	3.741403419140985	1590.9468908404301	5.715995081829925e-26	9.806932761895602e-23	StrainPWK	H
ENSMUSG00000015314	Slamf6	Slamf6	30925	SLAM family member 6	4.745245276827042	5.257987668832157	1542.1615328190962	8.726546894476302e-26	1.306717204932016e-22	StrainPWK	H
ENSMUSG00000079110	Capn3	Capn3	12335	calpain 3	3.830804420180628	6.023714083053635	1536.920565546995	9.139480363224452e-26	1.306717204932016e-22	StrainPWK	H
ENSMUSG00000068566	Myadm	Myadm	50918	myeloid-associated differentiation marker	5.684409186971945	5.826741036571335	1535.1178074327104	1.8494400217425135e-25	2.4408340348489463e-22	StrainPWK	H
ENSMUSG00000032076	Cadm1	Cadm1	54725	cell adhesion molecule 1	3.5905426633084816	6.936484431090191	1448.8542049856671	2.0359883447434175e-25	2.4951037164830584e-22	StrainPWK	H
ENSMUSG00000027315	Spint1	Spint1	20732	serine protease inhibitor, Kunitz type 1	12.866580951433063	6.332405737780366	2492.141984572996	2.210633566550061e-25	2.5285226734199594e-22	StrainPWK	H
ENSMUSG00000022332	Khdrbs3	Khdrbs3	13992	KH domain containing, RNA binding, signal transduction associated 3	-7.794180924775357	5.859273383174478	1455.6332465785092	3.5430992499516624e-25	3.799309614463792e-22	StrainPWK	H
ENSMUSG00000051950	B3glct	B3glct	381694	beta-3-glucosyltransferase	3.5419980186877362	5.0749163571781475	1357.7334050908094	4.912094610046666e-25	4.957459248504155e-22	StrainPWK	H
ENSMUSG00000030148	Clec4a2	Clec4a2	26888	C-type lectin domain family 4, member a2	-3.998634675490619	7.117685382942364	1325.3170952639039	6.8145947298345515e-25	6.495444543320633e-22	StrainPWK	H
ENSMUSG00000035258	Abi3bp	Abi3bp	320712	ABI gene family, member 3 (NESH) binding protein	-7.022828747924857	4.807941498018724	1302.0362841504623	8.662945404081528e-25	7.769911010702583e-22	StrainPWK	H
ENSMUSG00000025746	Il6	Il6	16193	interleukin 6	7.496729588351464	4.21902177726986	1297.7608173633512	9.05742380451429e-25	7.769911010702583e-22	StrainPWK	H
ENSMUSG00000026335	Pam	Pam	18484	peptidylglycine alpha-amidating monooxygenase	-6.730850508989393	4.736219812242392	1279.1526092141821	1.101306929098065e-24	8.99767761073119e-22	StrainPWK	H
ENSMUSG00000018417	Myo1b	Myo1b	17912	myosin IB	3.1679978594609315	6.664283226972458	1269.8674287437568	1.215422954011437e-24	9.299819571982902e-22	StrainPWK	H
ENSMUSG00000026249	Serpine2	Serpine2	20720	serine (or cysteine) peptidase inhibitor, clade E, member 2	-3.7178270785677405	7.848881339450278	1267.4855498928125	1.2466972673288265e-24	9.299819571982902e-22	StrainPWK	H
ENSMUSG00000094403	Mir692-2	Mir692-2	735288	microRNA 692-2	-7.463179027975373	3.720593545048176	1806.5022256030566	1.4375647462579271e-24	1.0276790979811356e-21	StrainPWK	H
ENSMUSG00000022505	Emp2	Emp2	13731	epithelial membrane protein 2	-11.562466224288467	4.888465267022677	1421.7979084449653	1.6985440518628166e-24	1.1656768119124137e-21	StrainPWK	H
ENSMUSG00000059142	Zfp945	Zfp945	240041	zinc finger protein 945	-5.092919869358094	5.177914398021342	1230.6937657031594	1.8570351407827938e-24	1.1995916488198206e-21	StrainPWK	H
